03/11/2022,111.0,110.7,99.0,18.0
03/12/2022,112.1,111.1,98.9,12.0
03/13/2022,110.1,111.2,98.8,16.0
03/14/2022,111.4,111.4,99.2,16.0
03/15/2022,110.7,111.1,99.0,8.0
03/16/2022,111.4,111.3,98.9,22.0
03/17/2022,104.9,113.2,99.3,2.0
03/18/2022,111.3,111.4,98.5,22.0
03/19/2022,111.3,111.0,99.3,7.0
03/20/2022,111.0,111.5,98.8,17.0
03/21/2022,110.9,111.5,98.5,16.0
03/22/2022,111.7,111.1,98.6,8.0
03/23/2022,111.1,111.5,99.2,21.0
03/24/2022,113.3,110.9,98.5,9.0
03/25/2022,111.1,111.6,98.4,12.0
03/26/2022,111.1,112.2,98.8,16.0
03/27/2022,112.0,110.4,98.6,12.0
03/28/2022,111.3,111.8,98.8,18.0
03/29/2022,111.2,111.6,98.5,8.0
03/30/2022,111.5,111.5,98.8,21.0
03/31/2022,111.7,112.0,98.6,9.0
04/01/2022,111.1,111.9,99.3,19.0
04/02/2022,113.1,111.3,97.9,9.0
04/03/2022,111.1,111.6,98.7,23.0
04/05/2022,112.0,112.3,99.3,22.0
04/06/2022,111.5,111.2,98.2,10.0
04/07/2022,112.4,111.4,99.2,14.0
04/08/2022,111.6,112.2,98.6,16.0
04/09/2022,112.0,111.6,99.0,8.0
04/10/2022,111.8,111.9,98.9,28.0
